,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,pschool,mschool,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
204,平江新城,0,0.0,普通住宅,梅花三村,高,0,0.0,107102534056,200.0,此房满五年，顶楼复式，采光好，户型正气，全明户型_苏州姑苏平江新城梅花三村二手房(苏州链家),2020-05-15,4室2厅,98.86, (共5层),20231,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,1.0,17000,-1000.0,-930.4066356463686,15069.593364353632,147.6820149706656
205,平江新城,0,0.0,普通住宅,大观花园,高,0,0.0,107102537104,460.0,大观花园，三层复式，带汽车库。诚心出售。_苏州姑苏平江新城大观花园二手房(苏州链家),2020-05-16,5室3厅,202.0, (共5层),22773,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,17000,-1000.0,-1000.0,15000.0,303.0
206,平江新城,2,13.36,普通住宅,鼎尚花园(姑苏区),高,0,0.0,107102541215,255.0,鼎尚花园(姑苏区) 4室2厅 255万_苏州姑苏平江新城鼎尚花园(姑苏区)二手房(苏州链家),2020-05-17,4室2厅,110.0, (共5层),23182,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,17000,-1000.0,667.9999999999999,16668.0,183.348
207,金门,1,9.3,普通住宅,彩香二村,高,0,0.0,107102541525,276.0,彩香二村 户型方正  采光充足  生活配套设施齐全_苏州姑苏金门彩香二村二手房(苏州链家),2020-05-17,5室2厅,138.0, (共6层),20000,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,20000,-1000.0,-535.0,18465.0,254.817
208,金阊新城,0,0.0,普通住宅,富强新苑一区,高,0,0.0,107102542682,210.0,精装 4房   富强大户   喜欢的可以看看_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2020-05-17,4室2厅,117.0, (共5层),17949,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,17000,-1000.0,-1000.0,15000.0,175.5
209,桃花坞,0,0.0,别墅,景苑小区,低,0,0.0,107102542786,816.0,联排别墅四层 精装修 自住保养好 有院子和汽车库_苏州姑苏桃花坞景苑小区二手房(苏州链家),2020-05-17,5室2厅,220.0, (共4层),37091,4,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,220.0,1.0,0.0,23000,-1000.0,5000.0,27000.0,572.66
210,平江新城,0,0.0,普通住宅,梅花新村,高,0,0.0,107102513685,190.0,房间都比较大适合 看房方便 好房_苏州姑苏平江新城梅花新村二手房(苏州链家),2020-05-11,5室2厅,85.5, (共6层),22223,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,17000,-1000.0,-2000.0,14000.0,119.0
211,胥江,1,2.7,普通住宅,梅亭苑,高,0,0.0,107102482519,192.0,姑苏区梅亭苑小区，4房自住精装，保养好，可自做晒台_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-05-04,4室2厅,96.0, (共5层),20000,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,20000,-1000.0,135.0,19135.0,183.696
212,平江新城,1,3.98,普通住宅,大观花园,高,0,0.0,107102482839,450.0,急售！19年50万装修 复式 二楼三米层高  含汽车库23平_苏州姑苏平江新城大观花园二手房(苏州链家),2020-05-04,5室3厅,182.0, (共5层),24726,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,17000,-1000.0,199.0,16199.0,294.8218
213,留园西园,1,10.81,普通住宅,春馨园D区,高,0,0.0,107102483561,193.0,顶带阁楼 采光好 利用率高 视野宽阔_苏州姑苏留园西园春馨园D区二手房(苏州链家),2020-05-04,5室3厅,120.0, (共5层),16084,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,20000,-1000.0,2440.5,21440.5,257.286
214,十全街,1,20.92,普通住宅,南石皮弄,低,0,0.0,107102484587,430.0,南石皮弄 5室2厅 430万_苏州姑苏十全街南石皮弄二手房(苏州链家),2020-05-05,5室2厅,160.0, (共2层),26875,2,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160.0,1.0,0.0,23000,-1000.0,7046.0,29046.0,464.736
215,南门,0,0.0,普通住宅,南园新村小区,高,0,0.0,107102485540,298.0,此房满五唯一，格局好，三开间朝南，采光充足。。。_苏州姑苏南门南园新村小区二手房(苏州链家),2020-05-05,5室2厅,88.2, (共5层),33787,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,21000,-1000.0,-1000.0,19000.0,167.2
216,娄门,0,0.0,普通住宅,永林新村,高,0,0.0,107102486108,518.0,急售！双平江！永林新村，菜市场旁边，位置好，带阁楼_苏州姑苏娄门永林新村二手房(苏州链家),2020-05-05,4室2厅,146.97, (共6层),35246,6,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,146.0,0.0,1.0,21000,-1000.0,-1934.0001360821936,18065.999863917805,263.76359801319995
217,金门,0,0.0,普通住宅,彩香二村,低,1,15.6,107102487345,314.5,彩香大面积一楼带院子，看房方便_苏州姑苏金门彩香二村二手房(苏州链家),2020-05-05,4室2厅,119.1, (共6层),26407,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,20000,-1000.0,2280.0,21280.0,253.232
218,金阊新城,0,0.0,普通住宅,宝邻苑,高,0,0.0,107102494069,255.0,金阊新城宝邻苑顶带阁好房出售中_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2020-05-07,4室1厅,101.0, (共6层),25248,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,17000,-1000.0,-2000.0,14000.0,141.4
219,胥江,1,12.93,普通住宅,劳动路95号,高,0,0.0,107102495113,276.0,轻轨口劳动路95号精装修全明顶楼复式，带独库_苏州姑苏胥江劳动路95号二手房(苏州链家),2020-05-07,4室2厅,107.6, (共6层),25651,6,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,1.0,20000,-3000.0,-306.1022304832718,16693.897769516727,178.624706133829
220,苏州大学,2,22.82,别墅,万科长风别墅,低,2,53.63,107102495224,1600.0,万科长风别墅  50平院子、2个车位_苏州姑苏苏州大学万科长风别墅二手房(苏州链家),2020-05-07,4室2厅,304.08, (共3层),52618,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,304.0,1.0,0.0,20000,-1000.0,10822.5,29822.5,829.600192
221,平江新城,0,0.0,普通住宅,新天地家园北区,高,0,0.0,107102495908,278.0,新天地家园北区   四房两卫  草桥 善耕_苏州姑苏平江新城新天地家园北区二手房(苏州链家),2020-05-07,4室2厅,106.0, (共4层),26227,4,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,17000,-1000.0,0.0,16000.0,169.6
222,平江新城,0,0.0,普通住宅,官渎花园,高,0,0.0,107102496506,160.0,官渎花园 复式两层 楼下57.5平方楼上按一半面积_苏州姑苏平江新城官渎花园二手房(苏州链家),2020-05-07,4室0厅,81.7, (共5层),19584,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,17000,-1000.0,-1000.0,15000.0,121.5
223,桃花坞,1,7.97,普通住宅,桂和公寓,高,0,0.0,107102497161,310.0,养育巷 乐桥 顶层复式 带俩车位 20多平独立车库 急售_苏州姑苏桃花坞桂和公寓二手房(苏州链家),2020-05-07,4室2厅,149.09, (共5层),20793,5,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,149.0,0.0,0.0,23000,-1000.0,398.49999999999994,22398.5,333.73765
224,南门,1,3.62,普通住宅,南华公寓,高,0,0.0,107102500152,258.0,05年新的南环公寓 5楼复式 带晒台 有独立车库_苏州姑苏南门南华公寓二手房(苏州链家),2020-05-08,5室2厅,127.24, (共5层),20277,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,21000,-1000.0,181.0,20181.0,256.2987
225,南门,1,10.46,普通住宅,水城丽都,高,0,0.0,107102501459,438.0,团结桥地铁口 水城丽都 顶复 自住精装修 房东诚售_苏州姑苏南门水城丽都二手房(苏州链家),2020-05-08,4室2厅,167.09, (共5层),26214,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,167.0,0.0,1.0,21000,-1000.0,528.3863187503742,20528.386318750374,342.82405152313123
226,金门,0,0.0,别墅,寒舍,低,0,0.0,107102501773,595.0,小区前排，花园大，南进门，总价低，业主诚心出售_苏州姑苏金门寒舍二手房(苏州链家),2020-05-08,4室3厅,223.0, (共3层),26682,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,223.0,1.0,0.0,20000,-1000.0,5000.0,24000.0,520.1252
227,胥江,0,0.0,普通住宅,金帝名园,低,0,0.0,107102503726,1020.0,金帝名园 人车分流 假山花园 环境优美 安静居家_苏州姑苏胥江金帝名园二手房(苏州链家),2020-05-09,4室4厅,309.8, (共4层),32925,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,20000,-1000.0,500.0,19500.0,571.256025
228,娄门,1,13.88,普通住宅,永林二区,高,0,0.0,107102504900,330.0,2000房龄，五楼复式，户型方正，看房方便，提前约_苏州姑苏娄门永林二区二手房(苏州链家),2020-05-09,4室2厅,107.96, (共5层),30567,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,21000,-1000.0,694.0000000000001,20694.0,221.4258
229,留园西园,1,7.36,普通住宅,倪家桥,高,0,0.0,107102505966,255.0,倪家桥 复式大四房 可住三代人 业主诚心出售_苏州姑苏留园西园倪家桥二手房(苏州链家),2020-05-09,4室2厅,148.18, (共5层),17209,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,20000,-1000.0,368.0,19368.0,286.6464
230,胥江,1,8.76,普通住宅,解放新村,高,0,0.0,107102507238,340.0,解放新村2002年房龄 自住精装修 复式超大面积 大晒台_苏州姑苏胥江解放新村二手房(苏州链家),2020-05-09,5室2厅,170.0, (共6层),20000,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,20000,-1000.0,-562.0,18438.0,313.446
231,十全街,0,0.0,普通住宅,木杏新村,低,0,0.0,107102508183,435.0,新上木杏新村养蚕里 单价 平直振华未用 优质房_苏州姑苏十全街木杏新村二手房(苏州链家),2020-05-10,4室2厅,122.39, (共3层),35543,3,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,0.0,0.0,23000,-1000.0,500.0,22500.0,274.5
232,胥江,3,26.37,普通住宅,姑香苑,高,0,0.0,107102509664,344.0,姑香远三期五楼复式诚意出售带自车库，可拎包入住_苏州姑苏胥江姑香苑二手房(苏州链家),2020-05-10,4室3厅,188.0, (共6层),18298,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,20000,-1000.0,318.5,19318.5,363.1878
233,金门,0,0.0,普通住宅,金之枫花园,高,0,0.0,107102509667,275.0,金之枫小面积顶复，精致装修，四房朝南，户型正气。_苏州姑苏金门金之枫花园二手房(苏州链家),2020-05-10,4室2厅,88.0, (共5层),31250,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,20000,-1000.0,900.0,19900.0,175.12
234,南门,0,0.0,别墅,桂花新村,低,1,73.09,107102510025,1360.0,古城区  双拼别墅房东移民诚心出售_苏州姑苏南门桂花新村二手房(苏州链家),2020-05-10,6室3厅,308.0, (共4层),44156,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,308.0,1.0,0.0,21000,-1000.0,9654.5,29654.5,834.3013755999999
235,桃花坞,0,0.0,普通住宅,包衙前,低,0,0.0,107102510060,350.0,包衙前 4室2厅 350万_苏州姑苏桃花坞包衙前二手房(苏州链家),2020-05-10,4室2厅,120.0, (共2层),29167,2,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,120.0,1.0,0.0,23000,-1000.0,5000.0,27000.0,324.0
236,胥江,0,0.0,普通住宅,公园天下,高,0,0.0,107102510622,480.0,公园天下，5楼复式，客厅挑空的，自住装修，诚心出售_苏州姑苏胥江公园天下二手房(苏州链家),2020-05-10,5室2厅,240.0, (共5层),20000,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,432.0
237,苏州大学,0,0.0,普通住宅,苏大北小区,高,0,0.0,107102511793,350.0,姑苏河畔苏大北小区精装5楼复式精装带独立车库_苏州姑苏苏州大学苏大北小区二手房(苏州链家),2020-05-10,4室2厅,155.0, (共5层),22581,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,279.0
238,平江新城,1,4.45,普通住宅,苏锦一村,高,0,0.0,107102513100,360.0,苏锦一村 6室3厅 360万_苏州姑苏平江新城苏锦一村二手房(苏州链家),2020-05-10,6室3厅,169.0, (共6层),21302,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,17000,-1000.0,-777.5,15222.5,257.26025
239,娄门,1,10.77,普通住宅,塘坊苑,高,0,0.0,107102513460,260.0,精装复式 自住保养好 满五 环境优雅 购物方便_苏州姑苏娄门塘坊苑二手房(苏州链家),2020-05-11,4室1厅,115.0, (共5层),22609,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,21000,-1000.0,538.5,20538.5,236.19275
240,南门,1,4.45,普通住宅,新养蚕里新村,低,0,0.0,107102481994,410.0,新上房源 精装自住 顶楼带阁楼 房东诚心出售_苏州姑苏南门新养蚕里新村二手房(苏州链家),2020-05-04,4室2厅,61.0, (共3层),67214,3,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,21000,-1000.0,3722.5,23722.5,144.70725
241,胥江,1,8.54,普通住宅,广大家园,高,0,0.0,107102430769,260.0,带独库 不靠高架 生活交通便利_苏州姑苏胥江广大家园二手房(苏州链家),2020-04-23,4室2厅,134.91, (共5层),19273,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,20000,-1000.0,426.99999999999994,19427.0,260.3218
242,平江新城,2,25.01,普通住宅,苏锦一村,高,0,0.0,107102432606,445.0,苏锦一村 7室2厅 445万_苏州姑苏平江新城苏锦一村二手房(苏州链家),2020-04-23,7室2厅,185.0, (共5层),24055,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,17000,-1000.0,1250.5000000000002,17250.5,319.13425
243,齐门,1,9.6,别墅,华润平门府,低,1,90.13,107102434315,1350.0,三开间纯毛坯，地上2层 朝南大花园_苏州姑苏齐门华润平门府二手房(苏州链家),2020-04-24,4室3厅,337.58, (共3层),39991,3,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,337.0,1.0,0.0,23000,-1000.0,11986.5,33986.5,1019.7544090749999
244,胥江,1,17.75,普通住宅,新康花园,高,0,0.0,107102435187,320.0,新康顶复  带汽车库  配南北露台  看房方便_苏州姑苏胥江新康花园二手房(苏州链家),2020-04-24,5室3厅,113.85, (共6层),28108,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,1.0,20000,-1000.0,-41.57334211682087,18958.426657883178,214.23022123407992
245,苏州大学,0,0.0,普通住宅,东环路1165号,高,0,0.0,107102437068,460.0,东环沿线4楼大复式，配套齐全，含汽车库，自行车库。_苏州姑苏苏州大学东环路1165号二手房(苏州链家),2020-04-24,5室4厅,192.23, (共4层),23930,4,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,20000,-3000.0,0.0,17000.0,326.4
246,齐门,2,28.99,别墅,华润平门府,低,1,70.73,107102437549,1420.0,南开大院 中间位置，采光无遮挡，纯毛坯_苏州姑苏齐门华润平门府二手房(苏州链家),2020-04-24,4室3厅,362.19, (共2层),39206,2,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,362.0,1.0,0.0,23000,-1000.0,11986.0,33986.0,1080.0101308
247,胥江,2,19.73,普通住宅,新沧花园,高,0,0.0,107102438069,327.0,新上复式房源，产权满五唯一，顶楼复式，南北阳台_苏州姑苏胥江新沧花园二手房(苏州链家),2020-04-24,4室2厅,166.0, (共6层),19699,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,1.0,20000,-1000.0,1886.5,20886.5,346.7159
248,南门,2,23.79,普通住宅,鼎泰花园,高,0,0.0,107102438999,585.0,鼎泰花园多层洋房，户型好，带独立大晒台。_苏州姑苏南门鼎泰花园二手房(苏州链家),2020-04-25,4室3厅,197.75, (共5层),29583,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,21000,-1000.0,1189.5,21189.5,417.43315
249,留园西园,0,0.0,普通住宅,新庄二村,低,2,27.32,107102442165,245.0,西环路  新庄新村旁 新庄二村 一楼带大花园 开门 急_苏州姑苏留园西园新庄二村二手房(苏州链家),2020-04-25,4室2厅,93.0, (共6层),26345,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,20000,-1000.0,2866.0,21866.0,203.3538
250,齐门,0,0.0,别墅,竹之苑,低,1,209.46,107102442669,1780.0,此房是房东自住的精装修 保养的不错 ，装修好_苏州姑苏齐门竹之苑二手房(苏州链家),2020-04-25,7室5厅,352.0, (共1层),50569,1,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,352.0,1.0,0.0,23000,-1000.0,16473.0,38473.0,1186.3016704
251,齐门,2,18.31,别墅,华润平门府,低,2,110.88,107102442814,1560.0,华润平门府，纯别墅小区，自住精装，房东诚心出售。_苏州姑苏齐门华润平门府二手房(苏州链家),2020-04-25,5室2厅,293.0, (共2层),53243,2,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,293.0,1.0,0.0,23000,-1000.0,13459.5,35459.5,945.355219225
252,金门,0,0.0,别墅,干将名邸,低,0,0.0,107102451425,1350.0,联排诚心出售，精装修，包含院子露台。_苏州姑苏金门干将名邸二手房(苏州链家),2020-04-27,4室3厅,341.0, (共3层),39590,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,341.0,1.0,0.0,20000,-1000.0,5000.0,24000.0,747.0628
253,留园西园,1,10.78,别墅,丽景花苑,低,1,61.18,107102452298,775.0,一楼带院，户型方正，客厅大 ，视野开阔_苏州姑苏留园西园丽景花苑二手房(苏州链家),2020-04-27,6室1厅,250.0, (共1层),31000,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,250.0,1.0,0.0,20000,-1000.0,10598.0,29598.0,697.45625
254,南门,2,24.58,普通住宅,南环一村,低,0,0.0,107102452678,299.8,南环一村 4室2厅 299.8万_苏州姑苏南门南环一村二手房(苏州链家),2020-04-27,4室2厅,151.36, (共3层),19808,3,南环一村,1996.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,20000,-5000.0,2729.0,17729.0,267.7079
255,娄门,2,30.14,普通住宅,日规路1号,高,0,0.0,107102455062,258.0,房龄新 经典空中花园  满五年唯一住房_苏州姑苏娄门日规路1号二手房(苏州链家),2020-04-28,4室2厅,105.0, (共6层),24572,6,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,21000,-3000.0,507.0000000000002,18507.0,194.3235
256,南门,2,14.61,普通住宅,东大街12号院,高,0,0.0,107102458361,235.0,此房满五年，复式，视野开阔，采光充足，实用空间大_苏州姑苏南门东大街12号院二手房(苏州链家),2020-04-29,4室3厅,83.73, (共5层),28067,5,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,21000,-3000.0,730.4999999999999,18730.5,155.46315
257,平江新城,1,11.27,普通住宅,大观花园,高,0,0.0,107102459598,440.0,大观花园 5室3厅 440万_苏州姑苏平江新城大观花园二手房(苏州链家),2020-04-29,5室3厅,180.0, (共5层),24445,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,17000,-1000.0,563.5,16563.5,298.143
258,平江新城,1,13.25,普通住宅,苏江花园,高,0,0.0,107102459731,435.0,苏江花园 新上复式精装房开阔视野随时看房配套成熟_苏州姑苏平江新城苏江花园二手房(苏州链家),2020-04-29,5室2厅,196.85, (共5层),22099,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,17000,-1000.0,662.5,16662.5,326.585
259,沧浪新城,2,9.7,普通住宅,友联二村,高,0,0.0,107102463665,275.0,复式阁楼，全明户型，视野开阔采光充足，配套齐全。_苏州姑苏沧浪新城友联二村二手房(苏州链家),2020-04-30,4室2厅,88.3, (共5层),31144,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,17000,-1000.0,512.1800679501696,16512.18006795017,145.30718459796148
260,苏州大学,1,11.55,普通住宅,庄先湾6号,高,0,0.0,107102464423,360.0,庄先湾6号 4室2厅 360万_苏州姑苏苏州大学庄先湾6号二手房(苏州链家),2020-04-30,4室2厅,120.0, (共6层),30000,6,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,-3000.0,-422.5,16577.5,198.93
261,齐门,0,0.0,普通住宅,北园新村,高,0,0.0,107102466619,360.0,上叠复式 带南北大露台 三房朝南 格局好_苏州姑苏齐门北园新村二手房(苏州链家),2020-05-01,4室2厅,114.0, (共4层),31579,4,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,114.0,0.0,0.0,23000,-1000.0,0.0,22000.0,250.8
262,金门,2,22.97,普通住宅,采香花园,高,0,0.0,107102470122,395.0,采香花园4L复式好房 6房3卫看房方便_苏州姑苏金门采香花园二手房(苏州链家),2020-05-02,6室2厅,119.5, (共4层),33055,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,20000,-1000.0,2148.5,21148.5,251.66715
263,十全街,0,0.0,普通住宅,相王路49号,低,0,0.0,107102471461,468.0,小区中间位置，相王路振华带城楼层好 诚心出售_苏州姑苏十全街相王路49号二手房(苏州链家),2020-05-02,4室2厅,126.0, (共3层),37143,3,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,126.0,0.0,0.0,23000,-3000.0,500.0,20500.0,258.3
264,胥江,1,2.68,普通住宅,梅亭苑,高,0,0.0,107102472053,220.0,梅亭苑 4室2厅 220万_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-05-02,4室2厅,132.0, (共5层),16667,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,20000,-1000.0,134.0,19134.0,252.5688
265,金门,0,0.0,别墅,寒舍,低,0,0.0,107102472145,568.0,568万古城中式别墅小区里面带花园_苏州姑苏金门寒舍二手房(苏州链家),2020-05-02,4室2厅,200.8, (共3层),28287,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,20000,-1000.0,5000.0,24000.0,480.0
266,留园西园,1,5.91,普通住宅,钱塘家园,高,0,0.0,107102473876,330.0,钱塘家园 4室2厅 330万_苏州姑苏留园西园钱塘家园二手房(苏州链家),2020-05-02,4室2厅,150.0, (共5层),22000,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,-1000.0,295.5,19295.5,289.4325
267,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107102476950,251.0,现代二期白房子 精装复式房 4朝南房间 全明户型 满5_苏州姑苏葑门现代花园二手房(苏州链家),2020-05-03,4室2厅,112.0, (共5层),22411,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,201.6
268,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107102479204,298.0,富强新苑顶复包汽车库自行车库自住精装修满5唯一_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2020-05-04,5室2厅,189.0, (共5层),15768,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,1.0,17000,-1000.0,600.0,16600.0,313.74
269,南门,0,0.0,普通住宅,万丽花园,高,0,0.0,107102480809,708.0,超大复式，实用面积270+，含30平汽车库，两自行车库_苏州姑苏南门万丽花园二手房(苏州链家),2020-05-04,6室2厅,154.5, (共4层),45826,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,21000,-1000.0,0.0,20000.0,308.0
270,留园西园,0,0.0,别墅,丽景花苑,低,0,0.0,107102430157,780.0,此房满五， 客厅 大 格局正气 装修好_苏州姑苏留园西园丽景花苑二手房(苏州链家),2020-04-23,6室3厅,250.0, (共1层),31200,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,250.0,1.0,0.0,20000,-1000.0,5000.0,24000.0,575.0
271,金阊新城,0,0.0,普通住宅,宝邻苑,高,0,0.0,107102388991,230.0,宝邻苑，4室2厅，纯毛坯，改善住宅，价格可谈。_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2020-04-14,4室2厅,101.0, (共6层),22773,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,17000,-1000.0,-2000.0,14000.0,141.4
272,石路,0,0.0,普通住宅,凯旋花园,高,0,0.0,107102389157,400.0,百年石路 华贸在建 5楼复式 房东置换 忍痛割爱_苏州姑苏石路凯旋花园二手房(苏州链家),2020-04-14,5室2厅,164.22, (共5层),24358,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,295.2
273,十全街,3,23.03,普通住宅,南石皮弄,低,1,19.47,107102389435,460.0,沿河采光好，叠加三层带院子，实际面积达160平！_苏州姑苏十全街南石皮弄二手房(苏州链家),2020-04-14,4室2厅,75.25, (共2层),61130,2,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,75.0,1.0,0.0,23000,-1000.0,9125.0,31125.0,233.4375
274,苏州大学,1,14.77,普通住宅,新湘苑,高,0,0.0,107102391095,390.0,带一个汽车库，采光充足 ，楼上带个大晒台。_苏州姑苏苏州大学新湘苑二手房(苏州链家),2020-04-15,5室2厅,110.5, (共6层),35295,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,20000,-1000.0,-261.5000000000001,18738.5,206.1235
