,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,pschool,mschool,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
161,留园西园,0,0.0,普通住宅,长盛花园,高,0,0.0,107102662140,338.0,长盛花园，精装修，独库，自住， 诚心出售，看中可谈_苏州姑苏留园西园长盛花园二手房(苏州链家),2020-06-12,5室2厅,156.0, (共4层),21667,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,20000,-1000.0,0.0,19000.0,296.4
162,留园西园,1,10.87,普通住宅,春馨园B区,高,0,0.0,107102662167,218.0,急售春馨园5楼复式户型正气独库使用面积大生活便利_苏州姑苏留园西园春馨园B区二手房(苏州链家),2020-06-12,4室2厅,121.0, (共5层),18017,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,20000,-1000.0,543.5,19543.5,236.47635
165,沧浪新城,1,4.2,普通住宅,友联二村,高,0,0.0,107102628885,190.0,友联二村  满五唯一  四房 带车库 南北顶复双露台_苏州姑苏沧浪新城友联二村二手房(苏州链家),2020-06-04,4室2厅,96.65, (共6层),19659,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0,17000,-1000.0,-736.197620279358,15263.802379720642,146.53250284531816
167,留园西园,4,70.8,别墅,玖园,低,1,23.1,107102633393,880.0,市区虎丘联排 园林风格别墅 两车库车位 有钥匙_苏州姑苏留园西园玖园二手房(苏州链家),2020-06-05,5室2厅,382.5, (共2层),23007,2,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,382.0,1.0,0.0,20000,-1000.0,11695.0,30695.0,1024.992141
168,胥江,1,22.87,普通住宅,解放新村,高,0,0.0,107102636586,192.0,解放新村复式 带阁楼露台 满五唯一_苏州姑苏胥江解放新村二手房(苏州链家),2020-06-06,4室2厅,124.63, (共6层),15406,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,1.0,20000,-1000.0,191.52214555083015,19191.52214555083,237.9748746048303
170,葑门,1,14.91,普通住宅,现代花园,高,0,0.0,107102637420,334.5,现代花园二期 精装复式 两层分开互不打扰 带独立车库_苏州姑苏葑门现代花园二手房(苏州链家),2020-06-06,7室3厅,161.0, (共5层),20777,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,20000,-1000.0,745.5,19745.5,317.90255
171,沧浪新城,2,17.85,普通住宅,友联一村,高,0,0.0,107102637778,218.0,大阳台大露台，明厨明卫，两房朝南户型正气，随时可签_苏州姑苏沧浪新城友联一村二手房(苏州链家),2020-06-06,4室2厅,105.0, (共6层),20762,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,17000,-1000.0,-107.49999999999989,15892.5,166.87125
172,娄门,1,20.09,普通住宅,永林北区,高,0,0.0,107102640056,393.0,永林北区，5楼复式，双平江，带2汽车位，1电瓶车库_苏州姑苏娄门永林北区二手房(苏州链家),2020-06-07,5室3厅,200.0, (共5层),19650,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,21000,-1000.0,1004.5,21004.5,420.09
175,沧浪新城,2,16.92,普通住宅,友联二村,高,0,0.0,107102640682,230.0,友联二村 地铁口 自住精装四房 诚意出售_苏州姑苏沧浪新城友联二村二手房(苏州链家),2020-06-07,4室2厅,106.5, (共6层),21597,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,17000,-1000.0,-153.9999999999999,15846.0,167.9676
176,胥江,1,11.56,普通住宅,润达新村,高,0,0.0,107102644584,295.0,润达新村顶复 楼下115.17平楼上68平，带独立自行车库_苏州姑苏胥江润达新村二手房(苏州链家),2020-06-08,6室3厅,149.17, (共5层),19777,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,1.0,20000,-1000.0,588.8265737078494,19588.82657370785,291.87351594824696
180,南门,0,0.0,普通住宅,南华公寓,高,0,0.0,107102628542,189.0,近南环汇邻广场， 团结桥购物城 沃尔玛 ，配套齐全_苏州姑苏南门南华公寓二手房(苏州链家),2020-06-04,4室1厅,87.0, (共5层),21725,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,21000,-1000.0,-1000.0,19000.0,165.3
184,胥江,3,30.4,普通住宅,新康花园,高,0,0.0,107102587354,425.0,南北双露台带汽车库自行车库免费车位拎包入住诚心出售_苏州姑苏胥江新康花园二手房(苏州链家),2020-05-26,5室3厅,200.0, (共5层),21250,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,-1000.0,1520.0,20520.0,410.4
186,娄门,1,9.37,普通住宅,塘坊苑,高,0,0.0,107102590050,255.0,塘坊苑，精装修4房朝南，15平北晒台，车库12平方_苏州姑苏娄门塘坊苑二手房(苏州链家),2020-05-27,4室2厅,104.49, (共5层),24405,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,21000,-1000.0,468.5,20468.5,212.8724
190,沧浪新城,2,24.28,普通住宅,友联一村,高,0,0.0,107102597826,209.0,精装复式，五房两厅两卫，有独立自行车库，有汽车位！_苏州姑苏沧浪新城友联一村二手房(苏州链家),2020-05-29,5室2厅,147.0, (共5层),14218,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,17000,-1000.0,1214.0,17214.0,253.0458
191,平江新城,1,21.36,普通住宅,汇翠花园,高,0,0.0,107102598279,350.0,汇翠花园 楼下大三室  南北露台 草桥 平江_苏州姑苏平江新城汇翠花园二手房(苏州链家),2020-05-29,4室3厅,175.82, (共6层),19907,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,17000,-1000.0,68.0,16068.0,281.19
194,南门,1,11.2,普通住宅,盘门雅苑,高,0,0.0,107102604159,373.0,2007年商品房；产证面积173全体现；价格包含汽车库_苏州姑苏南门盘门雅苑二手房(苏州链家),2020-05-30,4室2厅,173.3, (共5层),21524,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,21000,-1000.0,559.9999999999999,20560.0,355.688
195,南门,2,25.08,普通住宅,西二路散盘,高,0,0.0,107102606469,260.0,总价低，地段好，交通方便 小区环境好，配套完善_苏州姑苏南门西二路散盘二手房(苏州链家),2020-05-31,4室2厅,131.25, (共4层),19810,4,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,21000,-3000.0,2254.0,20254.0,265.3274
197,苏州大学,3,27.37,普通住宅,相门后庄12号,高,0,0.0,107102607162,270.0,四房 楼上楼下层高都一样 共3个大露台 看房有钥匙_苏州姑苏苏州大学相门后庄12号二手房(苏州链家),2020-05-31,4室2厅,134.0, (共6层),20150,6,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,20000,-3000.0,368.5,17368.5,232.7379
198,胥江,3,34.8,普通住宅,桐馨苑,高,0,0.0,107102607447,215.0,二号线地铁口，大四房自住精装看房方便！_苏州姑苏胥江桐馨苑二手房(苏州链家),2020-05-31,4室2厅,157.0, (共6层),13695,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,20000,-1000.0,739.9999999999998,19740.0,309.918
200,平江新城,0,0.0,普通住宅,新天地家园北区,高,0,0.0,107102608914,355.0,新天地家园北区  经典大户 刚需 改善_苏州姑苏平江新城新天地家园北区二手房(苏州链家),2020-05-31,5室2厅,200.0, (共5层),17750,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,17000,-1000.0,-1000.0,15000.0,300.0
202,娄门,1,15.4,普通住宅,永林新村,高,0,0.0,107102612063,450.0,此房位置好，采光无遮拦，交通便利，出行方便！_苏州姑苏娄门永林新村二手房(苏州链家),2020-06-01,5室2厅,201.78, (共6层),22302,6,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,21000,-1000.0,-230.0,19770.0,397.377
205,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107102618456,288.0,此房产证满2年，使用面积大，自住装修，分了两户_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2020-06-02,5室2厅,187.96, (共5层),15323,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,17000,-1000.0,-1000.0,15000.0,280.5
206,平江路,2,22.46,普通住宅,富乡小区,高,0,0.0,107102619222,370.0,平江实小本部，自住精装修，五楼复式业主诚意出售_苏州姑苏平江路富乡小区二手房(苏州链家),2020-06-02,4室2厅,150.3, (共5层),24618,5,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,23000,-1000.0,1123.0,23123.0,346.845
210,胥江,1,15.68,普通住宅,新康花园,高,0,0.0,107102581206,275.0,新康花园兰雪苑 居中位置 产证面积158.23平带大露台_苏州姑苏胥江新康花园二手房(苏州链家),2020-05-25,4室2厅,158.23, (共6层),17380,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,20000,-1000.0,-216.0,18784.0,296.7872
211,留园西园,1,13.94,普通住宅,新庄二村,高,0,0.0,107102547965,180.0,新庄二村顶楼复式，有个大楼台，得房率高_苏州姑苏留园西园新庄二村二手房(苏州链家),2020-05-18,4室2厅,99.0, (共5层),18182,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,1.0,20000,-1000.0,2597.0,21597.0,213.8103
212,胥江,1,7.68,普通住宅,东方苑（胥江）,高,0,0.0,107102551454,338.0,东方苑 胥江路，地铁口，精装，_苏州姑苏胥江东方苑（胥江）二手房(苏州链家),2020-05-19,5室2厅,180.0, (共6层),18778,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,20000,-1000.0,-616.0,18384.0,330.912
217,南门,0,0.0,普通住宅,西二路散盘,高,0,0.0,107102556432,226.0,总价低，地段好，交通方便 小区环境好，配套完善_苏州姑苏南门西二路散盘二手房(苏州链家),2020-05-20,5室2厅,130.0, (共5层),17385,5,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,21000,-3000.0,-1000.0,17000.0,221.0
218,沧浪新城,1,13.06,普通住宅,水香六村,高,0,0.0,107102558139,308.0,精装复式，三房朝南，厨房卫生间带窗，楼上南北晒台_苏州姑苏沧浪新城水香六村二手房(苏州链家),2020-05-20,4室2厅,190.0, (共5层),16211,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,17000,-1000.0,653.0,16653.0,316.407
219,胥江,2,15.27,普通住宅,劳动路550号,高,0,0.0,107102560033,245.0,满五年，近地铁，复式利用空间大_苏州姑苏胥江劳动路550号二手房(苏州链家),2020-05-21,4室2厅,124.15, (共5层),19735,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,20000,-3000.0,763.5,17763.5,220.2674
223,金阊新城,1,3.32,普通住宅,富强新苑二区,高,0,0.0,107102566639,210.0,富强新苑二区，采光好，户型正气，可随时看房_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2020-05-22,4室2厅,120.0, (共5层),17500,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,17000,-1000.0,165.99999999999997,16166.0,193.992
225,南门,3,32.059999999999995,普通住宅,盘溪新村上沙苑,高,0,0.0,107102568141,328.0,盘溪新村上沙苑，中间位置，品质房源。_苏州姑苏南门盘溪新村上沙苑二手房(苏州链家),2020-05-22,4室2厅,151.74, (共4层),21616,4,盘溪新村上沙苑,1996.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,20000,-5000.0,2603.0,17603.0,265.8053
230,留园西园,1,8.18,普通住宅,清塘新村,高,0,0.0,107102574127,180.0,顶楼复式四房，户型正气，带汽车独库_苏州姑苏留园西园清塘新村二手房(苏州链家),2020-05-23,4室2厅,110.0, (共5层),16364,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,1.0,20000,-1000.0,2309.0,21309.0,234.399
231,沧浪新城,2,17.98,普通住宅,福星小区,高,0,0.0,107102576363,360.0,此房满五年，楼层好，视野开阔，四楼复式_苏州姑苏沧浪新城福星小区二手房(苏州链家),2020-05-24,4室2厅,166.76, (共4层),21588,4,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,17000,-1000.0,1899.0,17899.0,297.1234
232,留园西园,1,16.62,普通住宅,御庭苑,高,0,0.0,107102577336,320.0,御庭苑 品质小区 精装修  价格便宜 适合居住_苏州姑苏留园西园御庭苑二手房(苏州链家),2020-05-24,4室2厅,132.0, (共5层),24243,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,20000,-1000.0,831.0000000000001,19831.0,261.7692
233,沧浪新城,1,7.74,普通住宅,水香六村,高,0,0.0,107102577999,239.0,水香，复式楼层，自住装修，出行方便，诚心出售_苏州姑苏沧浪新城水香六村二手房(苏州链家),2020-05-24,4室2厅,114.73, (共5层),20832,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,17000,-1000.0,387.0,16387.0,186.8118
235,平江新城,1,3.7,普通住宅,梅花新村,高,0,0.0,107102579821,260.0,新上！复式大六房！一家人住！业主诚售！看房随时！_苏州姑苏平江新城梅花新村二手房(苏州链家),2020-05-25,6室2厅,135.0, (共6层),19260,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,17000,-1000.0,-815.0,15185.0,204.9975
236,齐门,1,13.17,普通住宅,平齐花苑,高,0,0.0,107102580241,410.0,护城河边，平齐花苑，四楼复式，南北通气，平江。_苏州姑苏齐门平齐花苑二手房(苏州链家),2020-05-25,4室3厅,172.0, (共4层),23838,4,平齐花苑,2001.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,172.0,0.0,0.0,21000,-1500.0,658.5,20158.5,346.7262
239,留园西园,1,6.18,普通住宅,冠云花园,高,0,0.0,107102581138,289.0,户型正气，采光充足带阁楼  业主自住装修 带南北露台_苏州姑苏留园西园冠云花园二手房(苏州链家),2020-05-25,4室2厅,190.0, (共5层),15211,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,1.0,20000,-1000.0,2209.0,21209.0,402.971
240,胥江,1,17.74,普通住宅,银桥新村,高,0,0.0,107102544980,335.0,红房子四楼复式，带晒台，带汽车库，有钥匙，诚心出售_苏州姑苏胥江银桥新村二手房(苏州链家),2020-05-17,4室3厅,146.0, (共4层),22946,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,20000,-1000.0,1887.0,20887.0,304.9502
241,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107102515970,210.0,可拎包入住的四房二卫顶复 低单价低总价_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-05-11,4室3厅,132.93, (共5层),15798,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,1.0,20000,-1000.0,-933.5364477544567,18066.463552245543,238.47731888964117
246,桃花坞,0,0.0,普通住宅,贻德里,低,0,0.0,107102519151,145.0,房卡房 独门户 自住装修 出脚方便_苏州姑苏桃花坞贻德里二手房(苏州链家),2020-05-12,4室1厅,74.31, (共2层),19513,2,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,74.0,1.0,0.0,23000,-1000.0,5000.0,27000.0,199.8
248,沧浪新城,1,12.08,普通住宅,承信小区,高,0,0.0,107102520152,388.5,满五，带独库，空间大楼层好，采光刺眼_苏州姑苏沧浪新城承信小区二手房(苏州链家),2020-05-12,5室2厅,190.0, (共4层),20448,4,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,17000,-1000.0,1604.0,17604.0,334.476
253,南门,1,17.26,普通住宅,南环花苑,高,0,0.0,107102526013,300.0,南环菜场旁南环花苑五楼顶复2000年房龄超大汽车库_苏州姑苏南门南环花苑二手房(苏州链家),2020-05-13,4室2厅,120.0, (共5层),25000,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,21000,-1000.0,2863.0,22863.0,274.356
254,胥江,1,7.57,普通住宅,胥江路136号,高,0,0.0,107102526133,236.0,胥江路136号 五楼复式80+40平 有汽车库_苏州姑苏胥江胥江路136号二手房(苏州链家),2020-05-13,4室3厅,120.0, (共6层),19667,6,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,-3000.0,-621.5,16378.5,196.542
257,平江新城,1,8.8,普通住宅,梅花新村,高,0,0.0,107102530660,200.0,梅花新顶复，装修好保养佳，小区中间位置，看房随时_苏州姑苏平江新城梅花新村二手房(苏州链家),2020-05-14,4室1厅,114.0, (共6层),17544,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,1.0,17000,-1000.0,1040.0,17040.0,194.256
258,金门,1,9.02,普通住宅,新元二村,高,0,0.0,107102532298,326.0,自住精装5楼复式，客厅挑高采光通透 业主订房急售_苏州姑苏金门新元二村二手房(苏州链家),2020-05-15,5室2厅,184.08, (共5层),17710,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,20000,-1000.0,450.99999999999994,19451.0,357.8984
260,平江新城,0,0.0,普通住宅,梅花三村,高,0,0.0,107102534056,200.0,此房满五年，顶楼复式，采光好，户型正气，全明户型_苏州姑苏平江新城梅花三村二手房(苏州链家),2020-05-15,4室2厅,98.86, (共5层),20231,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,1.0,17000,-1000.0,-930.4066356463686,15069.593364353632,147.6820149706656
263,金门,1,9.3,普通住宅,彩香二村,高,0,0.0,107102541525,276.0,彩香二村 户型方正  采光充足  生活配套设施齐全_苏州姑苏金门彩香二村二手房(苏州链家),2020-05-17,5室2厅,138.0, (共6层),20000,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,20000,-1000.0,-535.0,18465.0,254.817
264,金阊新城,0,0.0,普通住宅,富强新苑一区,高,0,0.0,107102542682,210.0,精装 4房   富强大户   喜欢的可以看看_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2020-05-17,4室2厅,117.0, (共5层),17949,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,17000,-1000.0,-1000.0,15000.0,175.5
266,金门,0,0.0,普通住宅,彩香一村三区,低,0,0.0,107102543084,320.0,彩香一村三区 大户型  诚心出售 房龄狠新_苏州姑苏金门彩香一村三区二手房(苏州链家),2020-05-17,4室2厅,137.53, (共4层),23268,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,20000,-1000.0,500.0,19500.0,267.15
269,桃花坞,0,0.0,普通住宅,高师巷散盘,低,0,0.0,107102544561,498.0,此房满五不唯一中式装修，位于东中市实小和景范中间_苏州姑苏桃花坞高师巷散盘二手房(苏州链家),2020-05-17,5室3厅,199.0, (共2层),25026,2,高师巷散盘,1998.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,199.0,1.0,0.0,23000,-2500.0,5000.0,25500.0,496.758725
271,留园西园,1,10.81,普通住宅,春馨园D区,高,0,0.0,107102483561,185.0,顶带阁楼 采光好 利用率高 视野宽阔_苏州姑苏留园西园春馨园D区二手房(苏州链家),2020-05-04,5室3厅,120.0, (共5层),15417,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,20000,-1000.0,2440.5,21440.5,257.286
272,十全街,1,20.92,普通住宅,南石皮弄,低,0,0.0,107102484587,430.0,南石皮弄 5室2厅 430万_苏州姑苏十全街南石皮弄二手房(苏州链家),2020-05-05,5室2厅,160.0, (共2层),26875,2,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160.0,1.0,0.0,23000,-1000.0,7046.0,29046.0,464.736
274,金门,0,0.0,普通住宅,彩香二村,低,1,15.6,107102487345,312.0,彩香大面积一楼带院子，看房方便_苏州姑苏金门彩香二村二手房(苏州链家),2020-05-05,4室2厅,119.1, (共6层),26197,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,20000,-1000.0,2280.0,21280.0,253.232
276,胥江,1,12.93,普通住宅,劳动路95号,高,0,0.0,107102495113,276.0,轻轨口劳动路95号精装修全明顶楼复式，带独库_苏州姑苏胥江劳动路95号二手房(苏州链家),2020-05-07,4室2厅,167.6, (共6层),16468,6,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,1.0,20000,-3000.0,-323.070405727924,16676.929594272075,278.50472422434365
279,桃花坞,1,7.97,普通住宅,桂和公寓,高,0,0.0,107102497161,310.0,养育巷 乐桥 顶层复式 带俩车位 20多平独立车库 急售_苏州姑苏桃花坞桂和公寓二手房(苏州链家),2020-05-07,4室2厅,149.09, (共5层),20793,5,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,149.0,0.0,0.0,23000,-1000.0,398.49999999999994,22398.5,333.73765
280,南门,1,3.62,普通住宅,南华公寓,高,0,0.0,107102500152,258.0,05年新的南环公寓 5楼复式 带晒台 有独立车库_苏州姑苏南门南华公寓二手房(苏州链家),2020-05-08,5室2厅,127.24, (共5层),20277,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,21000,-1000.0,181.0,20181.0,256.2987
285,留园西园,1,7.36,普通住宅,倪家桥,高,0,0.0,107102505966,255.0,倪家桥 复式大四房 可住三代人 业主诚心出售_苏州姑苏留园西园倪家桥二手房(苏州链家),2020-05-09,4室2厅,148.18, (共5层),17209,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,20000,-1000.0,368.0,19368.0,286.6464
286,胥江,1,8.76,普通住宅,解放新村,高,0,0.0,107102507238,340.0,解放新村2002年房龄 自住精装修 复式超大面积 大晒台_苏州姑苏胥江解放新村二手房(苏州链家),2020-05-09,5室2厅,180.0, (共6层),18889,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,20000,-1000.0,-562.0,18438.0,331.884
289,胥江,3,26.37,普通住宅,姑香苑,高,0,0.0,107102509664,344.0,姑香远三期五楼复式诚意出售带自车库，可拎包入住_苏州姑苏胥江姑香苑二手房(苏州链家),2020-05-10,4室3厅,188.0, (共6层),18298,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,20000,-1000.0,318.5,19318.5,363.1878
292,桃花坞,0,0.0,普通住宅,包衙前,低,0,0.0,107102510060,350.0,东中市+JIN范产权，使用面积大，楼上楼下两_苏州姑苏桃花坞包衙前二手房(苏州链家),2020-05-10,4室2厅,120.0, (共2层),29167,2,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,120.0,1.0,0.0,23000,-1000.0,5000.0,27000.0,324.0
293,胥江,0,0.0,普通住宅,公园天下,高,0,0.0,107102510622,480.0,公园天下，5楼复式，客厅挑空的，自住装修，诚心出售_苏州姑苏胥江公园天下二手房(苏州链家),2020-05-10,5室2厅,240.0, (共5层),20000,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,432.0
296,娄门,1,10.77,普通住宅,塘坊苑,高,0,0.0,107102513460,260.0,精装复式 自住保养好 满五 环境优雅 购物方便_苏州姑苏娄门塘坊苑二手房(苏州链家),2020-05-11,4室1厅,115.0, (共5层),22609,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,21000,-1000.0,538.5,20538.5,236.19275
301,胥江,1,8.54,普通住宅,广大家园,高,0,0.0,107102430769,258.0,带独库 不靠高架 生活交通便利_苏州姑苏胥江广大家园二手房(苏州链家),2020-04-23,4室2厅,134.91, (共5层),19124,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,20000,-1000.0,426.99999999999994,19427.0,260.3218
308,留园西园,0,0.0,普通住宅,新庄二村,低,2,27.32,107102442165,245.0,西环路  新庄新村旁 新庄二村 一楼带大花园 开门 急_苏州姑苏留园西园新庄二村二手房(苏州链家),2020-04-25,4室2厅,93.0, (共6层),26345,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,20000,-1000.0,2866.0,21866.0,203.3538
311,金门,0,0.0,普通住宅,新元二村,高,0,0.0,107102442863,320.0,金门路主干道复式大五房、视野采光好_苏州姑苏金门新元二村二手房(苏州链家),2020-04-25,5室3厅,174.0, (共5层),18391,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,313.2
314,南门,2,24.58,普通住宅,南环一村,低,0,0.0,107102452678,299.8,南环一村 4室2厅 299.8万_苏州姑苏南门南环一村二手房(苏州链家),2020-04-27,4室2厅,151.36, (共3层),19808,3,南环一村,1996.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,20000,-5000.0,2729.0,17729.0,267.7079
315,娄门,2,30.14,普通住宅,日规路1号,高,0,0.0,107102455062,255.0,房龄新 经典空中花园  满五年唯一住房_苏州姑苏娄门日规路1号二手房(苏州链家),2020-04-28,4室2厅,105.0, (共6层),24286,6,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,21000,-3000.0,507.0000000000002,18507.0,194.3235
323,胥江,1,2.68,普通住宅,梅亭苑,高,0,0.0,107102472053,219.0,梅亭苑精装顶楼复式带独库 看房方便_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-05-02,4室2厅,132.0, (共5层),16591,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,1.0,20000,-1000.0,2034.0,21034.0,277.6488
325,留园西园,1,5.91,普通住宅,钱塘家园,高,0,0.0,107102473876,330.0,钱塘家园 4室2厅 330万_苏州姑苏留园西园钱塘家园二手房(苏州链家),2020-05-02,4室2厅,150.0, (共5层),22000,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,-1000.0,295.5,19295.5,289.4325
