,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
167,沧浪新城,1,12.08,普通住宅,承信小区,高,0,0.0,107102520152,388.5,满五，带独库，空间大楼层好，采光刺眼_苏州姑苏沧浪新城承信小区二手房(苏州链家),2020-05-12,5室2厅,190.0, (共4层),20448,4,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,17000,-500.0,604.0,17104.0,324.976
168,留园西园,0,0.0,普通住宅,嘉业阳光城,高,0,0.0,107102520384,390.0,房子满五，不唯一，采光好，通透全明户型_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2020-05-12,4室4厅,194.0, (共5层),20104,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,194.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,339.5
169,苏州大学,1,6.7,普通住宅,干将东路散盘,高,0,0.0,107102522300,485.0,此房满五唯一，采光充足视野宽阔配套设施齐全交通便利_苏州姑苏苏州大学干将东路散盘二手房(苏州链家),2020-05-13,5室3厅,181.84, (共5层),26672,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,181.0,0.0,0.0,20000,-2500.0,-665.0,16835.0,304.7135
170,十全街,0,0.0,普通住宅,网师巷散盘,低,0,0.0,107102524647,950.0,网师巷里 月到风来亭 十全街左 看松读画轩_苏州姑苏十全街网师巷散盘二手房(苏州链家),2020-05-13,4室3厅,175.69, (共3层),54073,3,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,175.0,0.0,0.0,23000,-2500.0,500.0,21000.0,367.5
171,南门,1,17.26,普通住宅,南环花苑,高,0,0.0,107102526013,300.0,南环菜场旁南环花苑五楼顶复2000年房龄超大汽车库_苏州姑苏南门南环花苑二手房(苏州链家),2020-05-13,4室2厅,120.0, (共5层),25000,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,120.0,0.0,1.0,21000,-500.0,1913.0,22413.0,268.956
172,胥江,1,7.57,普通住宅,胥江路136号,高,0,0.0,107102526133,236.0,胥江路136号 五楼复式80+40平 有汽车库_苏州姑苏胥江胥江路136号二手房(苏州链家),2020-05-13,4室3厅,80.23, (共6层),29416,6,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,20000,-2500.0,-1621.5,15878.5,127.028
173,留园西园,0,0.0,别墅,长盛花园,低,0,0.0,107102526754,829.6,姑苏区经典双拼别墅、三面围绕大花园 总高三层带车库_苏州姑苏留园西园长盛花园二手房(苏州链家),2020-05-14,5室2厅,250.0, (共1层),33184,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,250.0,1.0,0.0,20000,-500.0,5000.0,24500.0,585.9375
174,十全街,0,0.0,普通住宅,吴衙场散盘,低,1,34.28,107102527817,1100.0,吴衙场一套一楼带院子两层含4张房卡的房子出售_苏州姑苏十全街吴衙场散盘二手房(苏州链家),2020-05-14,6室2厅,193.27, (共2层),56916,2,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,193.0,1.0,0.0,23000,-2500.0,7714.0,28214.0,530.5830357
175,平江新城,1,8.8,普通住宅,梅花新村,高,0,0.0,107102530660,200.0,梅花新顶复，装修好保养佳，小区中间位置，看房随时_苏州姑苏平江新城梅花新村二手房(苏州链家),2020-05-14,4室1厅,114.0, (共6层),17544,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,114.0,0.0,1.0,17000,-500.0,90.0,16590.0,189.126
176,金门,1,9.02,普通住宅,新元二村,高,0,0.0,107102532298,326.0,自住精装5楼复式，客厅挑高采光通透 业主订房急售_苏州姑苏金门新元二村二手房(苏州链家),2020-05-15,5室2厅,184.08, (共5层),17710,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,184.0,0.0,0.0,20000,-500.0,-549.0,18951.0,348.6984
177,十全街,0,0.0,普通住宅,东小桥弄散盘,低,1,10.13,107102533433,650.0,沧实 十梓街 出行方便 振华 有钥匙_苏州姑苏十全街东小桥弄散盘二手房(苏州链家),2020-05-15,4室3厅,235.0, (共6层),27660,6,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,235.0,0.0,0.0,23000,-2500.0,2006.5,22506.5,513.756676875
178,平江新城,0,0.0,普通住宅,梅花三村,高,0,0.0,107102534056,200.0,此房满五年，顶楼复式，采光好，户型正气，全明户型_苏州姑苏平江新城梅花三村二手房(苏州链家),2020-05-15,4室2厅,98.86, (共5层),20231,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,1.0,17000,-500.0,-1928.2318430103176,14571.768156989683,142.8033279384989
179,平江新城,0,0.0,普通住宅,大观花园,高,0,0.0,107102537104,460.0,大观花园，三层复式，带汽车库。诚心出售。_苏州姑苏平江新城大观花园二手房(苏州链家),2020-05-16,5室3厅,202.0, (共5层),22773,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,292.9
180,胥江,0,0.0,普通住宅,公园天下,高,0,0.0,107102510622,480.0,公园天下，5楼复式，客厅挑空的，自住装修，诚心出售_苏州姑苏胥江公园天下二手房(苏州链家),2020-05-10,5室2厅,240.0, (共5层),20000,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,240.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,420.0
181,金门,0,0.0,别墅,寒舍,低,0,0.0,107102472145,568.0,568万古城中式别墅小区里面带花园_苏州姑苏金门寒舍二手房(苏州链家),2020-05-02,4室2厅,200.8, (共3层),28287,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,1.0,0.0,20000,-500.0,5000.0,24500.0,490.0
182,留园西园,1,5.91,普通住宅,钱塘家园,高,0,0.0,107102473876,330.0,钱塘家园 4室2厅 330万_苏州姑苏留园西园钱塘家园二手房(苏州链家),2020-05-02,4室2厅,150.0, (共5层),22000,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,-500.0,-704.5,18795.5,281.9325
183,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107102476950,251.0,现代二期白房子 精装复式房 4朝南房间 全明户型 满5_苏州姑苏葑门现代花园二手房(苏州链家),2020-05-03,4室2厅,112.0, (共5层),22411,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,112.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,196.0
184,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107102479204,298.0,富强新苑顶复包汽车库自行车库自住精装修满5唯一_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2020-05-04,5室2厅,189.0, (共5层),15768,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,189.0,0.0,1.0,17000,-500.0,-350.0,16150.0,305.235
185,南门,1,4.45,普通住宅,新养蚕里新村,低,0,0.0,107102481994,400.0,新上房源 精装自住 顶楼带阁楼 房东诚心出售_苏州姑苏南门新养蚕里新村二手房(苏州链家),2020-05-04,4室2厅,61.0, (共3层),65574,3,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,61.0,0.0,1.0,21000,-500.0,3772.5,24272.5,148.06225
186,胥江,1,2.7,普通住宅,梅亭苑,高,0,0.0,107102482519,192.0,姑苏区梅亭苑小区，4房自住精装，保养好，可自做晒台_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-05-04,4室2厅,96.0, (共5层),20000,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,20000,-500.0,-865.0,18635.0,178.896
187,平江新城,1,3.98,普通住宅,大观花园,高,0,0.0,107102482839,450.0,急售！19年50万装修 复式 二楼三米层高  含汽车库23平_苏州姑苏平江新城大观花园二手房(苏州链家),2020-05-04,5室3厅,182.0, (共5层),24726,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,17000,-500.0,-801.0,15699.0,285.7218
188,留园西园,1,10.81,普通住宅,春馨园D区,高,0,0.0,107102483561,198.0,顶带阁楼 采光好 利用率高 视野宽阔_苏州姑苏留园西园春馨园D区二手房(苏州链家),2020-05-04,5室3厅,120.0, (共5层),16500,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,120.0,0.0,1.0,20000,-500.0,1490.5,20990.5,251.886
189,十全街,1,20.92,普通住宅,南石皮弄,低,0,0.0,107102484587,410.0,南石皮弄 5室2厅 410万_苏州姑苏十全街南石皮弄二手房(苏州链家),2020-05-05,5室2厅,160.0, (共2层),25625,2,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,160.0,1.0,0.0,23000,-500.0,7046.0,29546.0,472.736
190,南门,0,0.0,普通住宅,南园新村小区,高,0,0.0,107102485540,298.0,此房满五唯一，格局好，三开间朝南，采光充足。。。_苏州姑苏南门南园新村小区二手房(苏州链家),2020-05-05,5室2厅,88.2, (共5层),33787,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,88.0,0.0,0.0,21000,-500.0,-2000.0,18500.0,162.8
191,娄门,0,0.0,普通住宅,永林新村,高,0,0.0,107102486108,450.0,急售！双平江！永林新村，菜市场旁边，位置好，带阁楼_苏州姑苏娄门永林新村二手房(苏州链家),2020-05-05,4室2厅,146.97, (共6层),30619,6,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,146.0,0.0,1.0,21000,-500.0,-2932.3501394842488,17567.64986051575,256.48768796352994
192,金门,0,0.0,普通住宅,彩香二村,低,1,15.6,107102487345,314.5,彩香大面积一楼带院子，看房方便_苏州姑苏金门彩香二村二手房(苏州链家),2020-05-05,4室2厅,119.1, (共6层),26407,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,119.0,0.0,0.0,20000,-500.0,2280.0,21780.0,259.182
193,金阊新城,0,0.0,普通住宅,宝邻苑,高,0,0.0,107102494069,255.0,金阊新城宝邻苑顶带阁好房出售中_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2020-05-07,4室1厅,101.0, (共6层),25248,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,17000,-500.0,-3000.0,13500.0,136.35
194,胥江,1,12.93,普通住宅,劳动路95号,高,0,0.0,107102495113,276.0,轻轨口劳动路95号精装修全明顶楼复式，带独库_苏州姑苏胥江劳动路95号二手房(苏州链家),2020-05-07,4室2厅,107.6, (共6层),25651,6,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,0.0,1.0,20000,-2500.0,-1304.7081784386621,16195.291821561339,173.2896224907063
195,苏州大学,2,22.82,别墅,万科长风别墅,低,2,53.63,107102495224,1600.0,万科长风别墅  50平院子、2个车位_苏州姑苏苏州大学万科长风别墅二手房(苏州链家),2020-05-07,4室2厅,304.08, (共3层),52618,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,304.0,1.0,0.0,20000,-500.0,10822.5,30322.5,842.489792
196,平江新城,0,0.0,普通住宅,新天地家园北区,高,0,0.0,107102495908,278.5,新天地家园北区   四房两卫  草桥 善耕_苏州姑苏平江新城新天地家园北区二手房(苏州链家),2020-05-07,4室2厅,106.0, (共4层),26274,4,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,17000,-500.0,-1000.0,15500.0,164.3
197,平江新城,0,0.0,普通住宅,官渎花园,高,0,0.0,107102496506,168.0,官渎花园 复式两层 楼下57.5平方楼上按一半面积_苏州姑苏平江新城官渎花园二手房(苏州链家),2020-05-07,4室0厅,81.7, (共5层),20564,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,117.45
198,桃花坞,1,7.97,普通住宅,桂和公寓,高,0,0.0,107102497161,310.0,养育巷 乐桥 顶层复式 带俩车位 20多平独立车库 急售_苏州姑苏桃花坞桂和公寓二手房(苏州链家),2020-05-07,4室2厅,149.09, (共5层),20793,5,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,149.0,0.0,0.0,23000,-500.0,-601.5,21898.5,326.28765
199,南门,1,3.62,普通住宅,南华公寓,高,0,0.0,107102500152,258.0,05年新的南环公寓 5楼复式 带晒台 有独立车库_苏州姑苏南门南华公寓二手房(苏州链家),2020-05-08,5室2厅,127.24, (共5层),20277,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,127.0,0.0,0.0,21000,-500.0,-819.0,19681.0,249.9487
200,南门,1,10.46,普通住宅,水城丽都,高,0,0.0,107102501459,438.0,团结桥地铁口 水城丽都 顶复 自住精装修 房东诚售_苏州姑苏南门水城丽都二手房(苏州链家),2020-05-08,4室2厅,167.09, (共5层),26214,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,167.0,0.0,1.0,21000,-500.0,-471.4790232808664,20028.520976719134,334.4763003112095
201,金门,0,0.0,别墅,寒舍,低,0,0.0,107102501773,595.0,小区前排，花园大，南进门，总价低，业主诚心出售_苏州姑苏金门寒舍二手房(苏州链家),2020-05-08,4室3厅,223.0, (共3层),26682,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,223.0,1.0,0.0,20000,-500.0,5000.0,24500.0,530.031975
202,胥江,0,0.0,普通住宅,金帝名园,低,0,0.0,107102503726,1020.0,金帝名园 人车分流 假山花园 环境优美 安静居家_苏州姑苏胥江金帝名园二手房(苏州链家),2020-05-09,4室4厅,309.8, (共4层),32925,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,309.0,0.0,0.0,20000,-500.0,500.0,20000.0,584.319
203,留园西园,1,7.36,普通住宅,倪家桥,高,0,0.0,107102505966,255.0,倪家桥 复式大四房 可住三代人 业主诚心出售_苏州姑苏留园西园倪家桥二手房(苏州链家),2020-05-09,4室2厅,148.18, (共5层),17209,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,148.0,0.0,0.0,20000,-500.0,-632.0,18868.0,279.2464
204,胥江,1,8.76,普通住宅,解放新村,高,0,0.0,107102507238,340.0,解放新村2002年房龄 自住精装修 复式超大面积 大晒台_苏州姑苏胥江解放新村二手房(苏州链家),2020-05-09,5室2厅,122.0, (共6层),27869,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,122.0,0.0,0.0,20000,-500.0,-1562.0,17938.0,218.8436
205,十全街,0,0.0,普通住宅,木杏新村,低,0,0.0,107102508183,435.0,新上木杏新村养蚕里 单价 平直振华未用 优质房_苏州姑苏十全街木杏新村二手房(苏州链家),2020-05-10,4室2厅,122.39, (共3层),35543,3,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,122.0,0.0,0.0,23000,-500.0,500.0,23000.0,280.6
206,胥江,3,26.37,普通住宅,姑香苑,高,0,0.0,107102509664,344.0,姑香远三期五楼复式诚意出售带自车库，可拎包入住_苏州姑苏胥江姑香苑二手房(苏州链家),2020-05-10,4室3厅,188.0, (共6层),18298,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,188.0,0.0,0.0,20000,-500.0,-681.5,18818.5,353.7878
207,金门,0,0.0,普通住宅,金之枫花园,高,0,0.0,107102509667,275.0,金之枫小面积顶复，精致装修，四房朝南，户型正气。_苏州姑苏金门金之枫花园二手房(苏州链家),2020-05-10,4室2厅,88.0, (共5层),31250,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,88.0,0.0,1.0,20000,-500.0,-50.0,19450.0,171.16
208,南门,0,0.0,别墅,桂花新村,低,1,73.09,107102510025,1360.0,古城区  双拼别墅房东移民诚心出售_苏州姑苏南门桂花新村二手房(苏州链家),2020-05-10,6室3厅,308.0, (共4层),44156,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,308.0,1.0,0.0,21000,-500.0,9654.5,30154.5,847.3297756
209,桃花坞,0,0.0,普通住宅,包衙前,低,0,0.0,107102510060,350.0,包衙前 4室2厅 350万_苏州姑苏桃花坞包衙前二手房(苏州链家),2020-05-10,4室2厅,120.0, (共2层),29167,2,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,120.0,1.0,0.0,23000,-500.0,5000.0,27500.0,330.0
210,胥江,1,2.68,普通住宅,梅亭苑,高,0,0.0,107102472053,220.0,梅亭苑 4室2厅 220万_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-05-02,4室2厅,132.0, (共5层),16667,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,132.0,0.0,0.0,20000,-500.0,-866.0,18634.0,245.9688
211,娄门,0,0.0,普通住宅,娄江新村(姑苏区),高,0,0.0,107102425426,248.0,护城河畔 顶楼复式 自住精装 满五唯一_苏州姑苏娄门娄江新村(姑苏区)二手房(苏州链家),2020-04-22,4室2厅,86.79, (共6层),28575,6,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,86.0,0.0,1.0,21000,-500.0,-2906.7000806544524,17593.299919345547,151.3023793063717
212,留园西园,1,8.37,别墅,江枫别墅,低,1,188.03,107102427152,2000.0,南派苏式园林 温婉秀丽，闹中取静，枫桥古迹_苏州姑苏留园西园江枫别墅二手房(苏州链家),2020-04-22,5室3厅,414.7, (共1层),48228,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,414.0,1.0,0.0,20000,-500.0,16820.0,36320.0,1275.192864
213,平江新城,1,13.55,普通住宅,大观花园,高,0,0.0,107102427169,438.0,善耕+草桥，精装保养清爽，顶复，三代同堂可拎包入住_苏州姑苏平江新城大观花园二手房(苏州链家),2020-04-22,5室2厅,182.0, (共5层),24066,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,182.0,0.0,1.0,17000,-500.0,1327.5,17827.5,324.4605
214,南门,0,0.0,普通住宅,南园新村小区,高,0,0.0,107102427272,405.0,四号线南门站，赛格电子，市实小_苏州姑苏南门南园新村小区二手房(苏州链家),2020-04-22,4室1厅,89.94, (共5层),45031,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,89.0,0.0,0.0,21000,-500.0,-2000.0,18500.0,164.65
215,留园西园,0,0.0,别墅,丽景花苑,低,0,0.0,107102430157,780.0,此房满五， 客厅 大 格局正气 装修好_苏州姑苏留园西园丽景花苑二手房(苏州链家),2020-04-23,6室3厅,250.0, (共1层),31200,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,250.0,1.0,0.0,20000,-500.0,5000.0,24500.0,585.9375
216,胥江,1,8.54,普通住宅,广大家园,高,0,0.0,107102430769,260.0,带独库 不靠高架 生活交通便利_苏州姑苏胥江广大家园二手房(苏州链家),2020-04-23,4室2厅,134.91, (共5层),19273,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,134.0,0.0,0.0,20000,-500.0,-573.0,18927.0,253.6218
217,平江新城,2,25.01,普通住宅,苏锦一村,高,0,0.0,107102432606,445.0,苏锦一村 7室2厅 445万_苏州姑苏平江新城苏锦一村二手房(苏州链家),2020-04-23,7室2厅,185.0, (共5层),24055,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,17000,-500.0,250.5,16750.5,309.88425
218,齐门,1,9.6,别墅,华润平门府,低,1,90.13,107102434315,1350.0,三开间纯毛坯，地上2层 朝南大花园_苏州姑苏齐门华润平门府二手房(苏州链家),2020-04-24,4室3厅,337.58, (共3层),39991,3,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,337.0,1.0,0.0,23000,-500.0,11986.5,34486.5,1033.765184075
219,胥江,1,17.75,普通住宅,新康花园,高,0,0.0,107102435187,320.0,新康顶复  带汽车库  配南北露台  看房方便_苏州姑苏胥江新康花园二手房(苏州链家),2020-04-24,5室3厅,113.85, (共6层),28108,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,113.0,0.0,1.0,20000,-500.0,-1039.706851119895,18460.293148880104,208.60131258234517
220,苏州大学,0,0.0,普通住宅,东环路1165号,高,0,0.0,107102437068,460.0,东环沿线4楼大复式，配套齐全，含汽车库，自行车库。_苏州姑苏苏州大学东环路1165号二手房(苏州链家),2020-04-24,5室4厅,192.23, (共4层),23930,4,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,20000,-2500.0,-1000.0,16500.0,316.8
221,齐门,2,28.99,别墅,华润平门府,低,1,70.73,107102437549,1420.0,南开大院 中间位置，采光无遮挡，纯毛坯_苏州姑苏齐门华润平门府二手房(苏州链家),2020-04-24,4室3厅,362.19, (共2层),39206,2,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,362.0,1.0,0.0,23000,-500.0,11986.0,34486.0,1094.8340308
222,胥江,2,19.73,普通住宅,新沧花园,高,0,0.0,107102438069,327.0,新上复式房源，产权满五唯一，顶楼复式，南北阳台_苏州姑苏胥江新沧花园二手房(苏州链家),2020-04-24,4室2厅,166.0, (共6层),19699,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,166.0,0.0,1.0,20000,-500.0,936.5,20436.5,339.2459
223,南门,2,23.79,普通住宅,鼎泰花园,高,0,0.0,107102438999,585.0,鼎泰花园多层洋房，户型好，带独立大晒台。_苏州姑苏南门鼎泰花园二手房(苏州链家),2020-04-25,4室3厅,197.75, (共5层),29583,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,197.0,0.0,0.0,21000,-500.0,189.5,20689.5,407.58315
224,留园西园,0,0.0,普通住宅,新庄二村,低,2,27.32,107102442165,245.0,西环路  新庄新村旁 新庄二村 一楼带大花园 开门 急_苏州姑苏留园西园新庄二村二手房(苏州链家),2020-04-25,4室2厅,93.0, (共6层),26345,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,20000,-500.0,2866.0,22366.0,208.0038
225,齐门,0,0.0,别墅,竹之苑,低,1,209.46,107102442669,1780.0,此房是房东自住的精装修 保养的不错 ，装修好_苏州姑苏齐门竹之苑二手房(苏州链家),2020-04-25,7室5厅,352.0, (共1层),50569,1,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,352.0,1.0,0.0,23000,-500.0,16473.0,38973.0,1200.8040704
226,齐门,2,18.31,别墅,华润平门府,低,2,110.88,107102442814,1560.0,华润平门府，纯别墅小区，自住精装，房东诚心出售。_苏州姑苏齐门华润平门府二手房(苏州链家),2020-04-25,5室2厅,293.0, (共2层),53243,2,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,293.0,1.0,0.0,23000,-500.0,13459.5,35959.5,957.8589942250001
227,沧浪新城,2,19.91,普通住宅,友联一村,高,0,0.0,107102450009,285.0,不靠马路  房子面积大 比产证面积大  精装修_苏州姑苏沧浪新城友联一村二手房(苏州链家),2020-04-27,6室2厅,103.41, (共5层),27561,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,17000,-500.0,-4.5,16495.5,169.90365
228,金门,0,0.0,别墅,干将名邸,低,0,0.0,107102451425,1350.0,联排诚心出售，精装修，包含院子露台。_苏州姑苏金门干将名邸二手房(苏州链家),2020-04-27,4室3厅,341.0, (共3层),39590,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,341.0,1.0,0.0,20000,-500.0,5000.0,24500.0,761.205775
229,留园西园,1,10.78,别墅,丽景花苑,低,1,61.18,107102452298,775.0,一楼带院，户型方正，客厅大 ，视野开阔_苏州姑苏留园西园丽景花苑二手房(苏州链家),2020-04-27,6室1厅,250.0, (共1层),31000,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,250.0,1.0,0.0,20000,-500.0,10598.0,30098.0,708.39375
230,南门,2,24.58,普通住宅,南环一村,低,0,0.0,107102452678,299.8,南环一村 4室2厅 299.8万_苏州姑苏南门南环一村二手房(苏州链家),2020-04-27,4室2厅,151.36, (共3层),19808,3,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,151.0,0.0,0.0,21000,-500.0,2729.0,23229.0,350.7579
231,娄门,2,30.14,普通住宅,日规路1号,高,0,0.0,107102455062,268.0,房龄新 经典空中花园  满五年唯一住房_苏州姑苏娄门日规路1号二手房(苏州链家),2020-04-28,4室2厅,105.0, (共6层),25524,6,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,105.0,0.0,0.0,21000,-2500.0,-493.0,18007.0,189.0735
232,南门,2,14.61,普通住宅,东大街12号院,高,0,0.0,107102458361,235.0,此房满五年，复式，视野开阔，采光充足，实用空间大_苏州姑苏南门东大街12号院二手房(苏州链家),2020-04-29,4室3厅,83.73, (共5层),28067,5,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,83.0,0.0,0.0,21000,-2500.0,-269.5,18230.5,151.31315
233,平江新城,1,11.27,普通住宅,大观花园,高,0,0.0,107102459598,460.0,大观花园 5室3厅 460万_苏州姑苏平江新城大观花园二手房(苏州链家),2020-04-29,5室3厅,180.0, (共5层),25556,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,17000,-500.0,-436.5,16063.5,289.143
234,平江新城,1,13.25,普通住宅,苏江花园,高,0,0.0,107102459731,435.0,苏江花园 新上复式精装房开阔视野随时看房配套成熟_苏州姑苏平江新城苏江花园二手房(苏州链家),2020-04-29,5室2厅,196.85, (共5层),22099,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,17000,-500.0,-337.5,16162.5,316.785
235,沧浪新城,2,9.7,普通住宅,友联二村,高,0,0.0,107102463665,275.0,复式阁楼，全明户型，视野开阔采光充足，配套齐全。_苏州姑苏沧浪新城友联二村二手房(苏州链家),2020-04-30,4室2厅,88.3, (共5层),31144,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,17000,-500.0,-486.97055492638765,16013.029445073611,140.91465911664775
236,苏州大学,1,11.55,普通住宅,庄先湾6号,高,0,0.0,107102464423,360.0,庄先湾6号 4室2厅 360万_苏州姑苏苏州大学庄先湾6号二手房(苏州链家),2020-04-30,4室2厅,120.0, (共6层),30000,6,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,-2500.0,-1422.5,16077.5,192.93
237,齐门,0,0.0,普通住宅,北园新村,高,0,0.0,107102466619,360.0,上叠复式 带南北大露台 三房朝南 格局好_苏州姑苏齐门北园新村二手房(苏州链家),2020-05-01,4室2厅,114.0, (共4层),31579,4,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,114.0,0.0,0.0,23000,-500.0,-1000.0,21500.0,245.1
238,金门,2,22.97,普通住宅,采香花园,高,0,0.0,107102470122,395.0,采香花园4L复式好房 6房3卫看房方便_苏州姑苏金门采香花园二手房(苏州链家),2020-05-02,6室2厅,119.5, (共4层),33055,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,119.0,0.0,0.0,20000,-500.0,1148.5,20648.5,245.71715
239,十全街,0,0.0,普通住宅,相王路49号,低,0,0.0,107102471461,468.0,小区中间位置，相王路振华带城楼层好 诚心出售_苏州姑苏十全街相王路49号二手房(苏州链家),2020-05-02,4室2厅,126.0, (共3层),37143,3,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,126.0,0.0,0.0,23000,-2500.0,500.0,21000.0,264.6
240,娄门,1,12.95,别墅,朗园,低,0,0.0,107102425203,850.0,朗园别墅三连排 清水毛坯 看房有钥匙_苏州姑苏娄门朗园二手房(苏州链家),2020-04-22,5室2厅,221.0, (共3层),38462,3,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,221.0,1.0,0.0,21000,-500.0,6647.5,27147.5,577.864197625
